time	zone	type	price
2017-11-27T05:15:25.000Z	us-east-1d	c4.4xlarge	0.2434
2017-11-27T05:14:47.000Z	us-east-1d	c4.4xlarge	0.2428
2017-11-27T05:12:22.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T05:06:50.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T05:06:48.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T05:06:46.000Z	us-east-1d	c4.4xlarge	0.2422
2017-11-27T05:06:44.000Z	us-east-1d	c4.4xlarge	0.2421
2017-11-27T05:06:42.000Z	us-east-1d	c4.4xlarge	0.242
2017-11-27T05:06:40.000Z	us-east-1d	c4.4xlarge	0.2419
2017-11-27T05:06:38.000Z	us-east-1d	c4.4xlarge	0.2418
2017-11-27T05:06:36.000Z	us-east-1d	c4.4xlarge	0.2417
2017-11-27T05:06:34.000Z	us-east-1d	c4.4xlarge	0.2416
2017-11-27T05:06:32.000Z	us-east-1d	c4.4xlarge	0.2415
2017-11-27T05:06:30.000Z	us-east-1d	c4.4xlarge	0.2414
2017-11-27T05:06:26.000Z	us-east-1d	c4.4xlarge	0.2412
2017-11-27T05:06:24.000Z	us-east-1d	c4.4xlarge	0.241
2017-11-27T05:06:22.000Z	us-east-1d	c4.4xlarge	0.2409
2017-11-27T05:06:20.000Z	us-east-1d	c4.4xlarge	0.2408
2017-11-27T05:06:16.000Z	us-east-1d	c4.4xlarge	0.2406
2017-11-27T05:06:14.000Z	us-east-1d	c4.4xlarge	0.2405
2017-11-27T05:06:10.000Z	us-east-1d	c4.4xlarge	0.2403
2017-11-27T05:04:50.000Z	us-east-1d	c4.4xlarge	0.2402
2017-11-27T05:04:40.000Z	us-east-1d	c4.4xlarge	0.2401
2017-11-27T05:01:02.000Z	us-east-1d	c4.4xlarge	0.2402
2017-11-27T05:01:00.000Z	us-east-1d	c4.4xlarge	0.2401
2017-11-27T05:00:58.000Z	us-east-1d	c4.4xlarge	0.24
2017-11-27T05:00:56.000Z	us-east-1d	c4.4xlarge	0.2399
2017-11-27T05:00:54.000Z	us-east-1d	c4.4xlarge	0.2398
2017-11-27T05:00:52.000Z	us-east-1d	c4.4xlarge	0.2397
2017-11-27T05:00:50.000Z	us-east-1d	c4.4xlarge	0.2396
2017-11-27T05:00:48.000Z	us-east-1d	c4.4xlarge	0.2395
2017-11-27T05:00:46.000Z	us-east-1d	c4.4xlarge	0.2393
2017-11-27T05:00:10.000Z	us-east-1d	c4.4xlarge	0.2392
2017-11-27T04:59:44.000Z	us-east-1d	c4.4xlarge	0.239
2017-11-27T04:59:06.000Z	us-east-1d	c4.4xlarge	0.2389
2017-11-27T04:59:04.000Z	us-east-1d	c4.4xlarge	0.2387
2017-11-27T04:59:02.000Z	us-east-1d	c4.4xlarge	0.2386
2017-11-27T04:57:32.000Z	us-east-1d	c4.4xlarge	0.2385
2017-11-27T04:57:30.000Z	us-east-1d	c4.4xlarge	0.2384
2017-11-27T04:57:28.000Z	us-east-1d	c4.4xlarge	0.2383
2017-11-27T04:57:26.000Z	us-east-1d	c4.4xlarge	0.2382
2017-11-27T04:51:24.000Z	us-east-1d	c4.4xlarge	0.2381
2017-11-27T04:47:16.000Z	us-east-1d	c4.4xlarge	0.2382
2017-11-27T04:46:22.000Z	us-east-1d	c4.4xlarge	0.2383
2017-11-27T04:45:56.000Z	us-east-1d	c4.4xlarge	0.2382
2017-11-27T04:45:54.000Z	us-east-1d	c4.4xlarge	0.238
2017-11-27T04:45:52.000Z	us-east-1d	c4.4xlarge	0.2379
2017-11-27T04:44:02.000Z	us-east-1d	c4.4xlarge	0.2378
2017-11-27T04:42:54.000Z	us-east-1d	c4.4xlarge	0.2379
2017-11-27T04:41:52.000Z	us-east-1d	c4.4xlarge	0.238
2017-11-27T04:41:50.000Z	us-east-1d	c4.4xlarge	0.2379
2017-11-27T04:39:44.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T04:39:06.000Z	us-east-1d	c4.4xlarge	0.2376
2017-11-27T04:34:20.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T04:28:16.000Z	us-east-1d	c4.4xlarge	0.2376
2017-11-27T04:23:00.000Z	us-east-1d	c4.4xlarge	0.2377
2017-11-27T04:20:48.000Z	us-east-1d	c4.4xlarge	0.2378
2017-11-27T04:18:44.000Z	us-east-1d	c4.4xlarge	0.2381
2017-11-27T04:17:36.000Z	us-east-1d	c4.4xlarge	0.2382
2017-11-27T04:16:38.000Z	us-east-1d	c4.4xlarge	0.2384
2017-11-27T04:15:30.000Z	us-east-1d	c4.4xlarge	0.2385
2017-11-27T04:14:24.000Z	us-east-1d	c4.4xlarge	0.2386
2017-11-27T04:13:41.000Z	us-east-1d	c4.4xlarge	0.2388
2017-11-27T04:12:18.000Z	us-east-1d	c4.4xlarge	0.2387
2017-11-27T04:07:05.000Z	us-east-1d	c4.4xlarge	0.2389
2017-11-27T04:02:51.000Z	us-east-1d	c4.4xlarge	0.239
2017-11-27T04:01:59.000Z	us-east-1d	c4.4xlarge	0.2392
2017-11-27T04:00:41.000Z	us-east-1d	c4.4xlarge	0.2393
2017-11-27T03:59:49.000Z	us-east-1d	c4.4xlarge	0.2396
2017-11-27T03:58:39.000Z	us-east-1d	c4.4xlarge	0.2399
2017-11-27T03:56:33.000Z	us-east-1d	c4.4xlarge	0.24
2017-11-27T03:55:29.000Z	us-east-1d	c4.4xlarge	0.2401
2017-11-27T03:54:31.000Z	us-east-1d	c4.4xlarge	0.2403
2017-11-27T03:52:19.000Z	us-east-1d	c4.4xlarge	0.2414
2017-11-27T03:51:15.000Z	us-east-1d	c4.4xlarge	0.2415
2017-11-27T03:40:49.000Z	us-east-1d	c4.4xlarge	0.2416
2017-11-27T03:30:11.000Z	us-east-1d	c4.4xlarge	0.2417
2017-11-27T03:25:59.000Z	us-east-1d	c4.4xlarge	0.2418
2017-11-27T03:21:33.000Z	us-east-1d	c4.4xlarge	0.2419
2017-11-27T03:20:49.000Z	us-east-1d	c4.4xlarge	0.2418
2017-11-27T03:20:01.000Z	us-east-1d	c4.4xlarge	0.2417
2017-11-27T03:18:23.000Z	us-east-1d	c4.4xlarge	0.2418
2017-11-27T03:18:21.000Z	us-east-1d	c4.4xlarge	0.2416
2017-11-27T03:18:19.000Z	us-east-1d	c4.4xlarge	0.2415
2017-11-27T03:16:35.000Z	us-east-1d	c4.4xlarge	0.2414
2017-11-27T03:14:07.000Z	us-east-1d	c4.4xlarge	0.2415
2017-11-27T03:07:35.000Z	us-east-1d	c4.4xlarge	0.2411
2017-11-27T03:07:33.000Z	us-east-1d	c4.4xlarge	0.241
2017-11-27T03:07:29.000Z	us-east-1d	c4.4xlarge	0.2409
2017-11-27T03:03:49.000Z	us-east-1d	c4.4xlarge	0.2408
2017-11-27T03:01:09.000Z	us-east-1d	c4.4xlarge	0.2409
2017-11-27T02:57:34.000Z	us-east-1d	c4.4xlarge	0.2408
2017-11-27T02:57:32.000Z	us-east-1d	c4.4xlarge	0.2407
2017-11-27T02:55:34.000Z	us-east-1d	c4.4xlarge	0.2406
2017-11-27T02:54:16.000Z	us-east-1d	c4.4xlarge	0.2405
2017-11-27T02:54:14.000Z	us-east-1d	c4.4xlarge	0.2403
2017-11-27T02:53:32.000Z	us-east-1d	c4.4xlarge	0.2402
2017-11-27T02:53:30.000Z	us-east-1d	c4.4xlarge	0.24
2017-11-27T02:53:28.000Z	us-east-1d	c4.4xlarge	0.2399
2017-11-27T02:53:26.000Z	us-east-1d	c4.4xlarge	0.2397
2017-11-27T02:52:06.000Z	us-east-1d	c4.4xlarge	0.2396
2017-11-27T02:52:04.000Z	us-east-1d	c4.4xlarge	0.2394
2017-11-27T02:52:02.000Z	us-east-1d	c4.4xlarge	0.2393
2017-11-27T02:52:01.000Z	us-east-1d	c4.4xlarge	0.2392
2017-11-27T02:51:58.000Z	us-east-1d	c4.4xlarge	0.239
2017-11-27T02:51:57.000Z	us-east-1d	c4.4xlarge	0.2389
2017-11-27T02:51:08.000Z	us-east-1d	c4.4xlarge	0.2387
2017-11-27T02:50:24.000Z	us-east-1d	c4.4xlarge	0.2386
2017-11-27T02:50:22.000Z	us-east-1d	c4.4xlarge	0.2385
2017-11-27T02:50:20.000Z	us-east-1d	c4.4xlarge	0.2384
2017-11-27T02:50:18.000Z	us-east-1d	c4.4xlarge	0.2382
2017-11-27T02:50:14.000Z	us-east-1d	c4.4xlarge	0.2381
2017-11-27T02:50:12.000Z	us-east-1d	c4.4xlarge	0.238
2017-11-27T02:50:10.000Z	us-east-1d	c4.4xlarge	0.2379
2017-11-27T02:50:08.000Z	us-east-1d	c4.4xlarge	0.2378
2017-11-27T02:50:06.000Z	us-east-1d	c4.4xlarge	0.2376
2017-11-27T02:50:04.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T02:47:10.000Z	us-east-1d	c4.4xlarge	0.2374
2017-11-27T02:44:56.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T02:44:52.000Z	us-east-1d	c4.4xlarge	0.2374
2017-11-27T02:44:50.000Z	us-east-1d	c4.4xlarge	0.2372
2017-11-27T02:44:48.000Z	us-east-1d	c4.4xlarge	0.237
2017-11-27T02:44:46.000Z	us-east-1d	c4.4xlarge	0.2368
2017-11-27T02:44:44.000Z	us-east-1d	c4.4xlarge	0.2367
2017-11-27T02:43:56.000Z	us-east-1d	c4.4xlarge	0.2365
2017-11-27T02:43:10.000Z	us-east-1d	c4.4xlarge	0.2364
2017-11-27T02:43:08.000Z	us-east-1d	c4.4xlarge	0.2362
2017-11-27T02:43:06.000Z	us-east-1d	c4.4xlarge	0.2361
2017-11-27T02:43:04.000Z	us-east-1d	c4.4xlarge	0.2359
2017-11-27T02:43:02.000Z	us-east-1d	c4.4xlarge	0.2358
2017-11-27T02:42:17.000Z	us-east-1d	c4.4xlarge	0.2357
2017-11-27T02:42:14.000Z	us-east-1d	c4.4xlarge	0.2356
2017-11-27T02:36:34.000Z	us-east-1d	c4.4xlarge	0.2355
2017-11-27T02:36:08.000Z	us-east-1d	c4.4xlarge	0.2356
2017-11-27T02:35:14.000Z	us-east-1d	c4.4xlarge	0.2355
2017-11-27T02:33:48.000Z	us-east-1d	c4.4xlarge	0.2356
2017-11-27T02:32:54.000Z	us-east-1d	c4.4xlarge	0.2355
2017-11-27T02:30:00.000Z	us-east-1d	c4.4xlarge	0.2354
2017-11-27T02:28:40.000Z	us-east-1d	c4.4xlarge	0.2355
2017-11-27T02:28:22.000Z	us-east-1d	c4.4xlarge	0.2354
2017-11-27T02:28:02.000Z	us-east-1d	c4.4xlarge	0.2353
2017-11-27T02:27:00.000Z	us-east-1d	c4.4xlarge	0.2354
2017-11-27T02:24:44.000Z	us-east-1d	c4.4xlarge	0.2353
2017-11-27T02:24:11.000Z	us-east-1d	c4.4xlarge	0.2352
2017-11-27T02:23:40.000Z	us-east-1d	c4.4xlarge	0.2353
2017-11-27T02:18:32.000Z	us-east-1d	c4.4xlarge	0.2352
2017-11-27T02:18:18.000Z	us-east-1d	c4.4xlarge	0.2354
2017-11-27T02:17:26.000Z	us-east-1d	c4.4xlarge	0.2353
2017-11-27T02:16:26.000Z	us-east-1d	c4.4xlarge	0.2355
2017-11-27T02:15:22.000Z	us-east-1d	c4.4xlarge	0.2356
2017-11-27T02:14:28.000Z	us-east-1d	c4.4xlarge	0.237
2017-11-27T02:13:26.000Z	us-east-1d	c4.4xlarge	0.2373
2017-11-27T02:10:08.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T02:09:02.000Z	us-east-1d	c4.4xlarge	0.2376
2017-11-27T02:08:00.000Z	us-east-1d	c4.4xlarge	0.2378
2017-11-27T02:07:56.000Z	us-east-1d	c4.4xlarge	0.238
2017-11-27T02:05:56.000Z	us-east-1d	c4.4xlarge	0.2375
2017-11-27T02:04:56.000Z	us-east-1d	c4.4xlarge	0.2378
2017-11-27T02:03:52.000Z	us-east-1d	c4.4xlarge	0.2381
2017-11-27T02:02:46.000Z	us-east-1d	c4.4xlarge	0.2383
2017-11-27T02:02:16.000Z	us-east-1d	c4.4xlarge	0.2385
2017-11-27T02:01:54.000Z	us-east-1d	c4.4xlarge	0.2384
2017-11-27T02:00:34.000Z	us-east-1d	c4.4xlarge	0.2386
2017-11-27T01:59:40.000Z	us-east-1d	c4.4xlarge	0.2389
2017-11-27T01:58:32.000Z	us-east-1d	c4.4xlarge	0.239
2017-11-27T01:57:24.000Z	us-east-1d	c4.4xlarge	0.2392
2017-11-27T01:56:32.000Z	us-east-1d	c4.4xlarge	0.2393
2017-11-27T01:55:20.000Z	us-east-1d	c4.4xlarge	0.2395
2017-11-27T01:54:22.000Z	us-east-1d	c4.4xlarge	0.2396
2017-11-27T01:53:18.000Z	us-east-1d	c4.4xlarge	0.2398
2017-11-27T01:51:22.000Z	us-east-1d	c4.4xlarge	0.2399
2017-11-27T01:50:16.000Z	us-east-1d	c4.4xlarge	0.24
2017-11-27T01:49:10.000Z	us-east-1d	c4.4xlarge	0.2401
2017-11-27T01:48:06.000Z	us-east-1d	c4.4xlarge	0.2404
2017-11-27T01:46:58.000Z	us-east-1d	c4.4xlarge	0.2407
2017-11-27T01:45:54.000Z	us-east-1d	c4.4xlarge	0.2412
2017-11-27T01:41:56.000Z	us-east-1d	c4.4xlarge	0.2413
2017-11-27T01:39:42.000Z	us-east-1d	c4.4xlarge	0.2414
2017-11-27T01:38:05.000Z	us-east-1d	c4.4xlarge	0.2421
2017-11-27T01:34:25.000Z	us-east-1d	c4.4xlarge	0.2422
2017-11-27T01:17:31.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T01:16:17.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T01:08:07.000Z	us-east-1d	c4.4xlarge	0.2427
2017-11-27T01:03:43.000Z	us-east-1d	c4.4xlarge	0.2428
2017-11-27T01:03:09.000Z	us-east-1d	c4.4xlarge	0.2427
2017-11-27T01:02:55.000Z	us-east-1d	c4.4xlarge	0.2426
2017-11-27T01:01:47.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T00:59:46.000Z	us-east-1d	c4.4xlarge	0.2426
2017-11-27T00:56:50.000Z	us-east-1d	c4.4xlarge	0.2427
2017-11-27T00:55:44.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T00:55:38.000Z	us-east-1d	c4.4xlarge	0.2426
2017-11-27T00:48:27.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T00:48:10.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T00:47:31.000Z	us-east-1d	c4.4xlarge	0.2423
2017-11-27T00:47:01.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T00:35:35.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T00:33:49.000Z	us-east-1d	c4.4xlarge	0.2426
2017-11-27T00:32:53.000Z	us-east-1d	c4.4xlarge	0.2425
2017-11-27T00:32:41.000Z	us-east-1d	c4.4xlarge	0.2424
2017-11-27T00:26:07.000Z	us-east-1d	c4.4xlarge	0.2422
